Trace1,
Freq,,Amp,,
             6801534,Hz,              -67.91, dBm,
             6817367,Hz,              -63.14, dBm,
             6833200,Hz,              -59.58, dBm,
             6849033,Hz,              -52.08, dBm,
             6864866,Hz,              -45.43, dBm,
             6880699,Hz,              -42.73, dBm,
             6896532,Hz,              -37.30, dBm,
             6912365,Hz,              -34.82, dBm,
             6928198,Hz,              -30.92, dBm,
             6944031,Hz,              -29.48, dBm,
             6959864,Hz,              -26.91, dBm,
             6975697,Hz,              -25.32, dBm,
             6991530,Hz,              -24.84, dBm,
             7007363,Hz,              -24.67, dBm,
             7023196,Hz,              -24.93, dBm,
             7039029,Hz,              -26.14, dBm,
             7054862,Hz,              -28.24, dBm,
             7070695,Hz,              -29.51, dBm,
             7086528,Hz,              -33.05, dBm,
             7102361,Hz,              -35.35, dBm,
             7118194,Hz,              -40.28, dBm,
             7134027,Hz,              -42.85, dBm,
             7149860,Hz,              -49.28, dBm,
             7165693,Hz,              -56.51, dBm,
             7181526,Hz,              -59.98, dBm,
             7197359,Hz,              -68.03, dBm,
             7213192,Hz,              -72.06, dBm,
             7229025,Hz,              -77.05, dBm,
             7244858,Hz,              -75.12, dBm,
             7260691,Hz,              -72.67, dBm,
             7276524,Hz,              -72.20, dBm,
             7292357,Hz,              -72.19, dBm,
             7308190,Hz,              -71.76, dBm,
             7324023,Hz,              -72.49, dBm,
             7339856,Hz,              -74.54, dBm,
             7355689,Hz,              -75.93, dBm,
             7371522,Hz,              -77.50, dBm,
             7387355,Hz,              -79.84, dBm,
             7403188,Hz,              -81.83, dBm,
             7419021,Hz,              -84.42, dBm,
             7434854,Hz,              -80.58, dBm,
             7450687,Hz,              -79.99, dBm,
             7466520,Hz,              -78.57, dBm,
             7482353,Hz,              -75.33, dBm,
             7498186,Hz,              -75.42, dBm,
             7514019,Hz,              -79.17, dBm,
             7529852,Hz,              -78.46, dBm,
             7545685,Hz,              -83.40, dBm,
             7561518,Hz,              -82.96, dBm,
             7577351,Hz,              -83.31, dBm,
             7593184,Hz,              -83.42, dBm,
             7609017,Hz,              -80.50, dBm,
             7624850,Hz,              -82.80, dBm,
             7640683,Hz,              -88.47, dBm,
             7656516,Hz,              -82.61, dBm,
