Trace1,
Freq,,Amp,,
             1529145,Hz,              130.57,  uV,
             1544978,Hz,              146.08,  uV,
             1560811,Hz,              146.99,  uV,
             1576644,Hz,              146.74,  uV,
             1592477,Hz,              136.36,  uV,
             1608310,Hz,              127.77,  uV,
             1624143,Hz,              114.17,  uV,
             1639976,Hz,              105.59,  uV,
             1655809,Hz,               91.01,  uV,
             1671642,Hz,               82.09,  uV,
             1687475,Hz,               80.52,  uV,
             1703308,Hz,               80.19,  uV,
             1719141,Hz,               78.49,  uV,
             1734974,Hz,               70.83,  uV,
             1750807,Hz,               53.62,  uV,
             1766640,Hz,               45.62,  uV,
             1782473,Hz,               39.71,  uV,
             1798306,Hz,               46.75,  uV,
             1814139,Hz,               53.10,  uV,
             1829972,Hz,               64.89,  uV,
             1845805,Hz,               71.85,  uV,
             1861638,Hz,               73.85,  uV,
             1877471,Hz,               76.52,  uV,
             1893304,Hz,               76.75,  uV,
             1909137,Hz,               76.66,  uV,
             1924970,Hz,               70.65,  uV,
             1940803,Hz,               54.30,  uV,
             1956636,Hz,               44.78,  uV,
             1972469,Hz,               34.07,  uV,
             1988302,Hz,               34.48,  uV,
             2004135,Hz,               38.29,  uV,
             2019968,Hz,               43.36,  uV,
             2035801,Hz,               47.12,  uV,
             2051634,Hz,               48.37,  uV,
             2067467,Hz,               51.47,  uV,
             2083300,Hz,               53.38,  uV,
             2099133,Hz,               55.36,  uV,
             2114966,Hz,               55.35,  uV,
             2130799,Hz,               50.58,  uV,
             2146632,Hz,               45.66,  uV,
             2162465,Hz,               35.85,  uV,
             2178298,Hz,               33.83,  uV,
             2194131,Hz,               36.26,  uV,
             2209964,Hz,               41.25,  uV,
             2225797,Hz,               41.80,  uV,
             2241630,Hz,               40.57,  uV,
             2257463,Hz,               38.05,  uV,
             2273296,Hz,               32.90,  uV,
             2289129,Hz,               31.99,  uV,
             2304962,Hz,               32.29,  uV,
             2320795,Hz,               31.92,  uV,
             2336628,Hz,               30.82,  uV,
             2352461,Hz,               29.18,  uV,
             2368294,Hz,               34.62,  uV,
             2384127,Hz,               39.13,  uV,
             2399960,Hz,               47.13,  uV,
             2415793,Hz,               51.32,  uV,
             2431626,Hz,               53.05,  uV,
             2447459,Hz,               57.91,  uV,
             2463292,Hz,               59.21,  uV,
             2479125,Hz,               62.30,  uV,
             2494958,Hz,               62.27,  uV,
             2510791,Hz,               60.50,  uV,
             2526624,Hz,               62.47,  uV,
             2542457,Hz,               65.41,  uV,
             2558290,Hz,               70.43,  uV,
             2574123,Hz,               70.81,  uV,
             2589956,Hz,               70.79,  uV,
             2605789,Hz,               74.41,  uV,
             2621622,Hz,               83.44,  uV,
             2637455,Hz,              113.54,  uV,
             2653288,Hz,              130.28,  uV,
             2669121,Hz,              155.15,  uV,
             2684954,Hz,              162.26,  uV,
             2700787,Hz,              162.67,  uV,
             2716620,Hz,              161.73,  uV,
             2732453,Hz,              160.05,  uV,
             2748286,Hz,              166.58,  uV,
             2764119,Hz,              173.83,  uV,
             2779952,Hz,              222.99,  uV,
             2795785,Hz,              344.97,  uV,
             2811618,Hz,              505.52,  uV,
             2827451,Hz,                1.13,  mV,
             2843284,Hz,                1.66,  mV,
             2859117,Hz,                3.32,  mV,
             2874950,Hz,                5.99,  mV,
             2890783,Hz,                7.77,  mV,
             2906616,Hz,               11.02,  mV,
             2922449,Hz,               13.52,  mV,
             2938282,Hz,               19.04,  mV,
             2954115,Hz,               21.86,  mV,
             2969948,Hz,               26.95,  mV,
             2985781,Hz,               30.42,  mV,
             3001614,Hz,               31.25,  mV,
             3017447,Hz,               31.41,  mV,
             3033280,Hz,               30.84,  mV,
             3049113,Hz,               29.61,  mV,
             3064946,Hz,               25.50,  mV,
             3080779,Hz,               21.47,  mV,
             3096612,Hz,               18.61,  mV,
             3112445,Hz,               13.05,  mV,
             3128278,Hz,               10.57,  mV,
             3144111,Hz,                6.48,  mV,
             3159944,Hz,                4.92,  mV,
             3175777,Hz,                2.67,  mV,
             3191610,Hz,                1.60,  mV,
             3207443,Hz,                1.10,  mV,
             3223276,Hz,              486.19,  uV,
             3239109,Hz,              323.10,  uV,
             3254942,Hz,              178.33,  uV,
             3270775,Hz,              143.16,  uV,
             3286608,Hz,              134.27,  uV,
             3302441,Hz,              117.23,  uV,
             3318274,Hz,              113.34,  uV,
             3334107,Hz,               99.70,  uV,
             3349940,Hz,               92.34,  uV,
             3365773,Hz,               73.19,  uV,
             3381606,Hz,               52.93,  uV,
             3397439,Hz,               46.00,  uV,
             3413272,Hz,               44.12,  uV,
             3429105,Hz,               51.99,  uV,
             3444938,Hz,               56.13,  uV,
             3460771,Hz,               56.12,  uV,
             3476604,Hz,               54.90,  uV,
             3492437,Hz,               47.68,  uV,
             3508270,Hz,               43.23,  uV,
             3524103,Hz,               35.06,  uV,
             3539936,Hz,               33.13,  uV,
             3555769,Hz,               25.09,  uV,
             3571602,Hz,               17.04,  uV,
             3587435,Hz,               14.18,  uV,
             3603268,Hz,               15.18,  uV,
             3619101,Hz,               24.84,  uV,
             3634934,Hz,               36.35,  uV,
             3650767,Hz,               39.82,  uV,
             3666600,Hz,               40.52,  uV,
             3682433,Hz,               38.20,  uV,
             3698266,Hz,               33.63,  uV,
             3714099,Hz,               23.14,  uV,
             3729932,Hz,               19.75,  uV,
             3745765,Hz,               20.30,  uV,
             3761598,Hz,               21.81,  uV,
             3777431,Hz,               24.35,  uV,
             3793264,Hz,               25.24,  uV,
             3809097,Hz,               26.09,  uV,
             3824930,Hz,               26.87,  uV,
             3840763,Hz,               27.66,  uV,
             3856596,Hz,               31.25,  uV,
             3872429,Hz,               33.82,  uV,
             3888262,Hz,               37.63,  uV,
             3904095,Hz,               37.86,  uV,
             3919928,Hz,               37.75,  uV,
             3935761,Hz,               35.47,  uV,
             3951594,Hz,               34.66,  uV,
             3967427,Hz,               34.99,  uV,
             3983260,Hz,               34.58,  uV,
             3999093,Hz,               32.86,  uV,
             4014926,Hz,               25.81,  uV,
             4030759,Hz,               18.22,  uV,
             4046592,Hz,               15.75,  uV,
             4062425,Hz,               15.77,  uV,
             4078258,Hz,               21.30,  uV,
             4094091,Hz,               24.42,  uV,
             4109924,Hz,               28.09,  uV,
             4125757,Hz,               28.30,  uV,
             4141590,Hz,               27.79,  uV,
             4157423,Hz,               27.25,  uV,
             4173256,Hz,               27.44,  uV,
             4189089,Hz,               27.76,  uV,
             4204922,Hz,               27.75,  uV,
             4220755,Hz,               26.69,  uV,
             4236588,Hz,               25.96,  uV,
             4252421,Hz,               24.64,  uV,
             4268254,Hz,               23.98,  uV,
             4284087,Hz,               22.75,  uV,
             4299920,Hz,               24.66,  uV,
             4315753,Hz,               31.57,  uV,
             4331586,Hz,               36.68,  uV,
             4347419,Hz,               48.20,  uV,
             4363252,Hz,               53.39,  uV,
             4379085,Hz,               58.64,  uV,
             4394918,Hz,               59.88,  uV,
             4410751,Hz,               58.48,  uV,
             4426584,Hz,               56.03,  uV,
             4442417,Hz,               51.98,  uV,
             4458250,Hz,               50.02,  uV,
             4474083,Hz,               50.69,  uV,
             4489916,Hz,               53.25,  uV,
             4505749,Hz,               54.52,  uV,
             4521582,Hz,               53.85,  uV,
             4537415,Hz,               50.90,  uV,
             4553248,Hz,               42.76,  uV,
             4569081,Hz,               36.02,  uV,
             4584914,Hz,               25.96,  uV,
             4600747,Hz,               27.70,  uV,
             4616580,Hz,               38.47,  uV,
             4632413,Hz,               44.73,  uV,
             4648246,Hz,               56.18,  uV,
             4664079,Hz,               60.23,  uV,
             4679912,Hz,               62.66,  uV,
             4695745,Hz,               62.36,  uV,
             4711578,Hz,               56.64,  uV,
             4727411,Hz,               52.50,  uV,
             4743244,Hz,               47.72,  uV,
             4759077,Hz,               60.32,  uV,
             4774910,Hz,              106.27,  uV,
             4790743,Hz,              155.66,  uV,
             4806576,Hz,              360.87,  uV,
             4822409,Hz,              443.81,  uV,
             4838242,Hz,              954.83,  uV,
             4854075,Hz,                1.35,  mV,
             4869908,Hz,                2.53,  mV,
             4885741,Hz,                4.42,  mV,
             4901574,Hz,                5.66,  mV,
             4917407,Hz,                8.66,  mV,
             4933240,Hz,               10.32,  mV,
             4949073,Hz,               12.87,  mV,
             4964906,Hz,               15.94,  mV,
             4980739,Hz,               17.16,  mV,
             4996572,Hz,               18.60,  mV,
             5012405,Hz,               18.73,  mV,
             5028238,Hz,               18.72,  mV,
             5044071,Hz,               17.76,  mV,
             5059904,Hz,               16.72,  mV,
             5075737,Hz,               13.87,  mV,
             5091570,Hz,               10.49,  mV,
             5107403,Hz,                9.64,  mV,
             5123236,Hz,                6.51,  mV,
             5139069,Hz,                5.16,  mV,
             5154902,Hz,                3.04,  mV,
             5170735,Hz,                1.63,  mV,
             5186568,Hz,                1.16,  mV,
             5202401,Hz,              551.54,  uV,
             5218234,Hz,              374.43,  uV,
             5234067,Hz,              210.88,  uV,
             5249900,Hz,              149.42,  uV,
             5265733,Hz,               93.71,  uV,
             5281566,Hz,               75.04,  uV,
             5297399,Hz,               67.75,  uV,
             5313232,Hz,               53.95,  uV,
             5329065,Hz,               49.40,  uV,
             5344898,Hz,               46.64,  uV,
             5360731,Hz,               44.93,  uV,
             5376564,Hz,               41.78,  uV,
             5392397,Hz,               30.05,  uV,
             5408230,Hz,               23.83,  uV,
             5424063,Hz,               18.20,  uV,
             5439896,Hz,               25.12,  uV,
             5455729,Hz,               33.88,  uV,
             5471562,Hz,               36.42,  uV,
             5487395,Hz,               37.44,  uV,
             5503228,Hz,               37.22,  uV,
             5519061,Hz,               36.31,  uV,
             5534894,Hz,               33.27,  uV,
             5550727,Hz,               29.64,  uV,
             5566560,Hz,               26.76,  uV,
             5582393,Hz,               22.45,  uV,
             5598226,Hz,               27.29,  uV,
             5614059,Hz,               29.27,  uV,
             5629892,Hz,               37.31,  uV,
             5645725,Hz,               41.84,  uV,
             5661558,Hz,               42.27,  uV,
             5677391,Hz,               42.26,  uV,
             5693224,Hz,               40.41,  uV,
             5709057,Hz,               38.44,  uV,
             5724890,Hz,               32.00,  uV,
             5740723,Hz,               22.56,  uV,
             5756556,Hz,               17.96,  uV,
             5772389,Hz,               12.74,  uV,
             5788222,Hz,               15.68,  uV,
             5804055,Hz,               18.38,  uV,
             5819888,Hz,               22.78,  uV,
             5835721,Hz,               23.79,  uV,
             5851554,Hz,               23.64,  uV,
             5867387,Hz,               22.76,  uV,
             5883220,Hz,               20.03,  uV,
             5899053,Hz,               20.71,  uV,
             5914886,Hz,               26.93,  uV,
             5930719,Hz,               30.52,  uV,
             5946552,Hz,               33.90,  uV,
             5962385,Hz,               34.12,  uV,
             5978218,Hz,               33.03,  uV,
             5994051,Hz,               26.04,  uV,
             6009884,Hz,               23.85,  uV,
             6025717,Hz,               16.74,  uV,
             6041550,Hz,               17.34,  uV,
             6057383,Hz,               21.74,  uV,
             6073216,Hz,               25.05,  uV,
             6089049,Hz,               30.40,  uV,
             6104882,Hz,               31.66,  uV,
             6120715,Hz,               31.65,  uV,
             6136548,Hz,               30.34,  uV,
             6152381,Hz,               24.69,  uV,
             6168214,Hz,               21.39,  uV,
             6184047,Hz,               17.22,  uV,
             6199880,Hz,               20.18,  uV,
             6215713,Hz,               24.85,  uV,
             6231546,Hz,               25.63,  uV,
             6247379,Hz,               25.63,  uV,
             6263212,Hz,               23.14,  uV,
             6279045,Hz,               21.23,  uV,
             6294878,Hz,               23.97,  uV,
             6310711,Hz,               27.83,  uV,
             6326544,Hz,               35.60,  uV,
             6342377,Hz,               37.59,  uV,
             6358210,Hz,               37.77,  uV,
             6374043,Hz,               34.97,  uV,
             6389876,Hz,               31.02,  uV,
             6405709,Hz,               22.55,  uV,
             6421542,Hz,               18.02,  uV,
             6437375,Hz,               17.73,  uV,
             6453208,Hz,               18.22,  uV,
             6469041,Hz,               18.96,  uV,
             6484874,Hz,               18.97,  uV,
             6500707,Hz,               18.64,  uV,
             6516540,Hz,               18.53,  uV,
             6532373,Hz,               19.39,  uV,
             6548206,Hz,               22.62,  uV,
             6564039,Hz,               24.22,  uV,
             6579872,Hz,               25.33,  uV,
             6595705,Hz,               25.24,  uV,
             6611538,Hz,               22.66,  uV,
             6627371,Hz,               20.70,  uV,
             6643204,Hz,               19.81,  uV,
             6659037,Hz,               31.13,  uV,
             6674870,Hz,               55.57,  uV,
             6690703,Hz,               69.53,  uV,
             6706536,Hz,               88.98,  uV,
             6722369,Hz,               90.85,  uV,
             6738202,Hz,               90.82,  uV,
             6754035,Hz,               80.90,  uV,
             6769868,Hz,               74.21,  uV,
             6785701,Hz,              106.99,  uV,
             6801534,Hz,              153.99,  uV,
             6817367,Hz,              351.79,  uV,
             6833200,Hz,              525.18,  uV,
             6849033,Hz,              913.87,  uV,
             6864866,Hz,                1.74,  mV,
             6880699,Hz,                2.32,  mV,
             6896532,Hz,                3.85,  mV,
             6912365,Hz,                4.81,  mV,
             6928198,Hz,                7.03,  mV,
             6944031,Hz,                8.22,  mV,
             6959864,Hz,                9.97,  mV,
             6975697,Hz,               11.91,  mV,
             6991530,Hz,               12.58,  mV,
             7007363,Hz,               13.12,  mV,
             7023196,Hz,               13.12,  mV,
             7039029,Hz,               12.95,  mV,
             7054862,Hz,               11.80,  mV,
             7070695,Hz,                9.80,  mV,
             7086528,Hz,                8.63,  mV,
             7102361,Hz,                6.26,  mV,
             7118194,Hz,                5.16,  mV,
             7134027,Hz,                3.70,  mV,
             7149860,Hz,                2.89,  mV,
             7165693,Hz,                1.66,  mV,
             7181526,Hz,              871.56,  uV,
             7197359,Hz,              610.79,  uV,
             7213192,Hz,              277.31,  uV,
             7229025,Hz,              179.83,  uV,
             7244858,Hz,               92.77,  uV,
             7260691,Hz,               46.91,  uV,
             7276524,Hz,               40.03,  uV,
             7292357,Hz,               37.34,  uV,
             7308190,Hz,               37.23,  uV,
             7324023,Hz,               37.24,  uV,
             7339856,Hz,               39.06,  uV,
             7355689,Hz,               41.04,  uV,
             7371522,Hz,               41.15,  uV,
             7387355,Hz,               41.02,  uV,
             7403188,Hz,               37.46,  uV,
             7419021,Hz,               33.77,  uV,
             7434854,Hz,               24.70,  uV,
             7450687,Hz,               18.38,  uV,
             7466520,Hz,               17.85,  uV,
             7482353,Hz,               18.49,  uV,
             7498186,Hz,               19.08,  uV,
             7514019,Hz,               19.25,  uV,
             7529852,Hz,               20.38,  uV,
             7545685,Hz,               24.11,  uV,
             7561518,Hz,               26.45,  uV,
             7577351,Hz,               30.22,  uV,
             7593184,Hz,               31.00,  uV,
             7609017,Hz,               31.05,  uV,
             7624850,Hz,               29.75,  uV,
             7640683,Hz,               25.45,  uV,
             7656516,Hz,               23.03,  uV,
             7672349,Hz,               20.24,  uV,
             7688182,Hz,               21.00,  uV,
             7704015,Hz,               21.14,  uV,
             7719848,Hz,               21.09,  uV,
             7735681,Hz,               19.18,  uV,
             7751514,Hz,               18.66,  uV,
             7767347,Hz,               24.89,  uV,
             7783180,Hz,               29.21,  uV,
             7799013,Hz,               34.76,  uV,
             7814846,Hz,               34.81,  uV,
             7830679,Hz,               31.29,  uV,
             7846512,Hz,               26.49,  uV,
             7862345,Hz,               15.53,  uV,
             7878178,Hz,               11.27,  uV,
             7894011,Hz,                7.88,  uV,
             7909844,Hz,               11.31,  uV,
             7925677,Hz,               16.08,  uV,
             7941510,Hz,               17.91,  uV,
             7957343,Hz,               20.26,  uV,
             7973176,Hz,               20.70,  uV,
             7989009,Hz,               22.15,  uV,
             8004842,Hz,               22.85,  uV,
             8020675,Hz,               23.02,  uV,
             8036508,Hz,               23.92,  uV,
             8052341,Hz,               24.72,  uV,
             8068174,Hz,               26.32,  uV,
             8084007,Hz,               26.62,  uV,
             8099840,Hz,               27.90,  uV,
             8115673,Hz,               30.18,  uV,
             8131506,Hz,               31.62,  uV,
             8147339,Hz,               33.64,  uV,
             8163172,Hz,               33.69,  uV,
             8179005,Hz,               33.50,  uV,
             8194838,Hz,               30.06,  uV,
             8210671,Hz,               23.43,  uV,
             8226504,Hz,               20.08,  uV,
             8242337,Hz,               15.80,  uV,
             8258170,Hz,               15.78,  uV,
             8274003,Hz,               16.27,  uV,
             8289836,Hz,               16.53,  uV,
             8305669,Hz,               16.85,  uV,
             8321502,Hz,               18.09,  uV,
             8337335,Hz,               24.19,  uV,
             8353168,Hz,               28.35,  uV,
             8369001,Hz,               34.38,  uV,
             8384834,Hz,               34.77,  uV,
             8400667,Hz,               32.76,  uV,
             8416500,Hz,               29.52,  uV,
             8432333,Hz,               22.93,  uV,
             8448166,Hz,               21.21,  uV,
             8463999,Hz,               21.28,  uV,
             8479832,Hz,               21.98,  uV,
             8495665,Hz,               21.99,  uV,
             8511498,Hz,               22.03,  uV,
             8527331,Hz,               22.52,  uV,
             8543164,Hz,               23.01,  uV,
             8558997,Hz,               23.76,  uV,
             8574830,Hz,               23.74,  uV,
             8590663,Hz,               22.89,  uV,
             8606496,Hz,               21.69,  uV,
             8622329,Hz,               18.96,  uV,
             8638162,Hz,               18.03,  uV,
             8653995,Hz,               17.31,  uV,
             8669828,Hz,               16.95,  uV,
             8685661,Hz,               15.07,  uV,
             8701494,Hz,               13.54,  uV,
             8717327,Hz,               16.54,  uV,
             8733160,Hz,               19.32,  uV,
             8748993,Hz,               26.74,  uV,
             8764826,Hz,               38.34,  uV,
             8780659,Hz,               53.60,  uV,
             8796492,Hz,              118.43,  uV,
             8812325,Hz,              177.28,  uV,
             8828158,Hz,              382.73,  uV,
             8843991,Hz,              549.27,  uV,
             8859824,Hz,                1.07,  mV,
             8875657,Hz,                1.68,  mV,
             8891490,Hz,                2.21,  mV,
             8907323,Hz,                3.57,  mV,
             8923156,Hz,                4.39,  mV,
             8938989,Hz,                6.19,  mV,
             8954822,Hz,                7.96,  mV,
             8970655,Hz,                8.71,  mV,
             8986488,Hz,                9.57,  mV,
             9002321,Hz,                9.91,  mV,
             9018154,Hz,               10.03,  mV,
             9033987,Hz,                9.79,  mV,
             9049820,Hz,                9.60,  mV,
             9065653,Hz,                8.41,  mV,
             9081486,Hz,                6.72,  mV,
             9097319,Hz,                5.81,  mV,
             9113152,Hz,                4.06,  mV,
             9128985,Hz,                3.27,  mV,
             9144818,Hz,                2.00,  mV,
             9160651,Hz,                1.30,  mV,
             9176484,Hz,              958.39,  uV,
             9192317,Hz,              485.84,  uV,
             9208150,Hz,              335.02,  uV,
             9223983,Hz,              155.33,  uV,
             9239816,Hz,              109.58,  uV,
             9255649,Hz,               69.12,  uV,
             9271482,Hz,               61.36,  uV,
             9287315,Hz,               60.02,  uV,
             9303148,Hz,               58.03,  uV,
             9318981,Hz,               55.83,  uV,
             9334814,Hz,               50.08,  uV,
             9350647,Hz,               45.77,  uV,
             9366480,Hz,               44.30,  uV,
             9382313,Hz,               42.14,  uV,
             9398146,Hz,               40.38,  uV,
             9413979,Hz,               36.87,  uV,
             9429812,Hz,               35.74,  uV,
             9445645,Hz,               35.18,  uV,
             9461478,Hz,               34.73,  uV,
             9477311,Hz,               33.68,  uV,
             9493144,Hz,               30.94,  uV,
             9508977,Hz,               28.64,  uV,
             9524810,Hz,               24.21,  uV,
             9540643,Hz,               21.28,  uV,
             9556476,Hz,               20.52,  uV,
             9572309,Hz,               20.71,  uV,
             9588142,Hz,               23.16,  uV,
             9603975,Hz,               25.24,  uV,
             9619808,Hz,               30.74,  uV,
             9635641,Hz,               35.81,  uV,
             9651474,Hz,               36.86,  uV,
             9667307,Hz,               36.86,  uV,
             9683140,Hz,               34.14,  uV,
             9698973,Hz,               30.72,  uV,
             9714806,Hz,               25.17,  uV,
             9730639,Hz,               21.17,  uV,
             9746472,Hz,               21.71,  uV,
             9762305,Hz,               21.71,  uV,
             9778138,Hz,               21.55,  uV,
             9793971,Hz,               20.41,  uV,
             9809804,Hz,               20.28,  uV,
             9825637,Hz,               20.53,  uV,
             9841470,Hz,               20.43,  uV,
             9857303,Hz,               19.84,  uV,
             9873136,Hz,               17.63,  uV,
             9888969,Hz,               16.98,  uV,
             9904802,Hz,               18.65,  uV,
             9920635,Hz,               18.84,  uV,
             9936468,Hz,               18.84,  uV,
             9952301,Hz,               16.67,  uV,
             9968134,Hz,               14.98,  uV,
             9983967,Hz,               13.32,  uV,
             9999800,Hz,               14.39,  uV,
